id,player,session,level,action,time,timestamp,"replace(state,char(13),' ')"
83358,False,CE04AE2C42AFF2797FE140AA4A54B2B1,N3D_2B,4,120.024635,"2020-11-25 20:59:05.673211","Neutral Bored"
83359,False,CE04AE2C42AFF2797FE140AA4A54B2B1,N3D_2B,1,121.737885,"2020-11-25 20:59:07.064764","2;6;[Up];* * * * * * * * * 
* x       x *   s 
*   * * * *     * 
*     x   *   x * 
*   *   *   * * * 
*   *   *     x * 
*   *   *   *   * 
*   *   *   *   * 
* * * * * p * * *"
83360,False,CE04AE2C42AFF2797FE140AA4A54B2B1,N3D_2B,3,134.417328,"2020-11-25 20:59:20.088667","X;X;[];* * * * * * * * * 
* x       x *   s 
*   * * * *     * 
*     x   *   x * 
*   *   *   * * * 
*   *   *     x * 
*   *   *   *   * 
*   *   *   *   * 
* * * * * p * * *"
83361,False,9ABDF5194F38067DE021D986819A5A66,N3D_2M,0,0,"2020-11-25 20:59:22.809798","8;3;[];* * * * * * * * * 
* x             s 
*   * * *   *   * 
* x     * x *   * 
*   *   * * *   * 
*   * x     * x * 
*   *   *   *   * 
*   *   *   *   * 
* * * p * * * * *"
83362,False,9ABDF5194F38067DE021D986819A5A66,N3D_2M,1,23.452021,"2020-11-25 20:59:46.313053","6;4;[Right];* * * * * * * * * 
* x             s 
*   * * *   *   * 
* x     * x *   * 
*   *   * * *   * 
*   * x     * x * 
*   *     * *   * 
*   *   *   *   * 
* * * p * * * * *"
83363,False,9ABDF5194F38067DE021D986819A5A66,N3D_2M,4,30.067305,"2020-11-25 20:59:53.447529","Neutral Bored"
83364,False,9ABDF5194F38067DE021D986819A5A66,N3D_2M,1,43.882545,"2020-11-25 21:00:06.956113","3;4;[Left];* * * * * * * * * 
* x             s 
*   * * *   *   * 
* x   *   x *   * 
*   *     * *   * 
*   * x *   * x * 
*   *     * *   * 
*   *   *   *   * 
* * * p * * * * *"
83365,False,9ABDF5194F38067DE021D986819A5A66,N3D_2M,1,48.633121,"2020-11-25 21:00:11.389770","2;4;[Up Left];* * * * * * * * * 
* x     *       s 
*   * *     *   * 
* x   *   x *   * 
*   *     * *   * 
*   * x *   * x * 
*   *     * *   * 
*   *   *   *   * 
* * * p * * * * *"
83366,False,9ABDF5194F38067DE021D986819A5A66,N3D_2M,3,59.85437,"2020-11-25 21:00:22.958850","X;X;[];* * * * * * * * * 
* x     *       s 
*   * *     *   * 
* x   *   x *   * 
*   *     * *   * 
*   * x *   * x * 
*   *     * *   * 
*   *   *   *   * 
* * * p * * * * *"
83367,False,9ABDF5194F38067DE021D986819A5A66,N3D_2M,4,60.043793,"2020-11-25 21:00:23.359322","Neutral Bored"
83368,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,0,0,"2020-11-25 21:00:25.280631","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
83369,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,1,19.289127,"2020-11-25 21:00:44.494335","3;2;[Right Right];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x   *   x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
83370,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,1,23.260817,"2020-11-25 21:00:48.175712","4;2;[Down];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x   *   x     * 
*     * *   * * * 
*   * x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
83371,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,4,30.039276,"2020-11-25 21:00:55.934838","Neutral Bored"
83372,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,1,33.758652,"2020-11-25 21:00:58.938451","2;4;[Up];* * * * * * * * * 
*       * x     s 
*   *     * * * * 
* x   *   x     * 
*     * *   * * * 
*   * x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
83373,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,1,46.170906,"2020-11-25 21:01:11.759371","2;6;[Down Right];* * * * * * * * * 
*       * x     s 
*   *     *   * * 
* x   *   x *   * 
*     * *   * * * 
*   * x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
83374,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,1,53.06905,"2020-11-25 21:01:18.646877","2;5;[Right Down];* * * * * * * * * 
*       * x     s 
*   *       * * * 
* x   *   x *   * 
*     * *   * * * 
*   * x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
83375,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,4,60.039196,"2020-11-25 21:01:25.913887","Neutral Bored"
83376,False,0FFF72C74FDAC86E6627ADA986CFA972,N3D_2A,3,74.363251,"2020-11-25 21:01:39.905574","X;X;[];* * * * * * * * * 
*       * x     s 
*   *       * * * 
* x   *   x *   * 
*     * *   * * * 
*   * x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
83377,12,61CE6C2740BA12A8576DEBAB2909184C,N3D_2B,0,24.713697,"2020-11-25 21:17:03.952949","Solucion: 5553333 // Consola_2"
83378,12,4E5288AF41BCAC92FA467495BA5FFBE2,N3D_2B,4,30.020935,"2020-11-25 21:22:23.405996",neutral_bored
83379,12,4E5288AF41BCAC92FA467495BA5FFBE2,N3D_2B,0,41.129074,"2020-11-25 21:22:34.125254","Solucion: 553333 // Consola_2"
83380,12,4E5288AF41BCAC92FA467495BA5FFBE2,N3D_2B,4,60.006306,"2020-11-25 21:22:53.378309",neutral_bored
83381,12,4E5288AF41BCAC92FA467495BA5FFBE2,N3D_2B,4,90.025673,"2020-11-25 21:23:23.569240",neutral_bored
83382,12,4E5288AF41BCAC92FA467495BA5FFBE2,N3D_2B,4,120.006241,"2020-11-25 21:23:53.786659",neutral_bored
83383,12,4E5288AF41BCAC92FA467495BA5FFBE2,N3D_2B,4,150.027344,"2020-11-25 21:24:23.827529",neutral_bored
83384,12,5AC0AF7D4C7DE117F4048DB84E26A2A9,N3D_2B,0,0,"2020-11-25 21:25:34.784229","8;5;[];* * * * * * * * * 
* x       x     s 
*   * * * * *   * 
*     x     * x * 
*   *   *   * * * 
*   *   *     x * 
*   *   *   *   * 
*   *   *   *   * 
* * * * * p * * *"
83385,12,5AC0AF7D4C7DE117F4048DB84E26A2A9,N3D_2B,0,15.069607,"2020-11-25 21:25:49.532788","Solucion: 553333 // Consola_1"
